0	0.075771	-0.007709	0.097966	0.036748	0.716785	0.479795	
1	0.075771	-0.007709	0.097966	0.036748	0.716785	0.479795	
1	0.214171	0.337280	0.412503	0.921595	2.370764	0.012908	
1	0.550195	1.408794	0.384379	0.798421	1.199414	0.575341	
1	-0.012168	0.863452	-0.066221	0.452333	0.249957	0.211961	
1	0.809432	1.440397	0.896955	0.496113	0.958617	0.790569	
0	1.480477	1.721208	1.589549	1.144934	0.108445	1.721097	
1	-0.792263	-1.213915	-0.546109	-0.859744	-1.281250	-1.004457	
1	0.127204	1.922353	0.035653	0.725179	0.171656	-0.162186	
1	-1.035654	-1.307152	-0.577781	-0.869984	-1.288995	-1.681476	
1	-0.400490	-0.902648	-0.743077	-0.730397	-0.856368	-0.897107	
1	-1.132390	-1.375498	-1.259634	-0.996519	-0.780774	-1.427751	
1	0.528704	0.290987	0.629748	0.837435	-0.351517	-0.277259	
0	0.107115	-0.009170	0.315828	0.047940	0.752449	0.465309	
0	0.845032	0.433566	0.359279	0.707091	0.306347	0.485014	
1	0.636014	0.447819	0.350104	0.816400	0.148613	0.357839	
1	-0.156666	-0.153597	-0.154078	0.048827	-0.871578	-0.957498	
1	1.586653	2.563392	1.356002	1.817468	0.929179	2.262718	
1	2.008567	2.462665	1.936059	2.205745	1.209303	2.574404	
1	2.055595	2.385376	2.143411	1.937300	0.476788	2.568606	
0	0.394000	-0.013524	0.779362	0.605171	0.242870	0.799891	
0	1.222213	1.481681	1.229114	1.144568	0.981984	1.807703	
1	1.222213	1.481681	1.229114	1.144568	0.981984	1.807703	
1	1.222213	1.481681	1.229114	1.144568	0.981984	1.807703	
0	2.369481	2.560419	2.162996	2.033357	0.111592	2.418096	
1	1.365261	1.658008	1.194709	2.344036	0.302398	1.592671	
0	0.654405	0.530678	0.786942	0.958020	0.596506	1.204542	
1	1.944458	2.051367	2.124015	2.279867	2.382944	2.396084	
0	0.008570	0.105633	-0.108787	-0.005461	-0.117991	0.078736	
1	0.587480	0.549608	0.658172	1.098946	0.371610	0.970520	
1	0.711617	0.041019	0.993445	0.222546	0.236030	0.813564	
0	2.284601	1.917227	2.049541	2.032265	0.747456	2.392446	
1	0.766179	1.044899	0.902587	1.056295	0.203204	1.033297	
0	-0.493923	-0.850865	-0.272752	-0.005835	0.692386	-0.087093	
0	0.349447	0.794177	0.423785	0.167120	0.272124	0.769665	
1	0.349447	0.794177	0.423785	0.167120	0.272124	0.769665	
1	5.186678	5.626259	5.066464	4.876068	1.068758	5.187647	
1	0.183517	0.514023	0.265551	-0.006463	-0.170237	0.046792	
1	0.887779	0.787046	0.894036	1.131056	0.263880	0.988782	
0	0.262120	-0.442868	0.625354	0.065438	0.228916	0.669649	
0	2.782632	3.002182	2.870788	2.925929	0.726249	2.999643	
1	1.273803	1.353118	1.297959	1.750216	0.742680	1.704394	
1	1.440986	2.101238	1.474312	1.993299	1.009345	1.865673	
1	2.767109	3.297926	2.551420	3.277235	1.096308	3.099577	
0	0.230815	0.488391	0.463657	0.261311	0.593164	0.923981	
1	0.793420	1.424600	0.837793	0.719452	1.009134	1.385955	
1	-0.098128	-0.365501	-0.190607	0.276245	0.324618	0.010670	
1	2.175866	2.241955	2.429803	2.211426	0.787679	2.410116	
0	1.170921	1.153272	0.957239	1.117469	0.237876	1.107907	
1	0.292246	-0.038454	0.168020	-0.197554	0.382979	0.476071	
0	1.420766	0.990651	1.456715	1.345563	0.564045	1.594384	
1	0.160173	0.140315	0.285056	0.148942	-0.166268	0.200947	
0	6.144397	7.345065	6.559958	5.306736	0.740086	6.613391	
0	-0.342923	-0.178978	-0.256771	-0.032636	0.145659	0.077457	
0	0.140056	0.054588	0.614278	0.489097	0.752001	1.117329	
0	1.010672	0.933076	1.055105	0.381119	0.795455	1.249855	
1	0.321892	0.344240	0.455820	0.434359	0.147025	0.649704	
1	0.321892	0.344240	0.455820	0.434359	0.147025	0.649704	
0	1.173911	1.128166	1.125544	0.958401	0.695725	1.585165	
1	0.580958	0.567405	0.615571	0.638492	0.378800	1.048737	
0	-0.142594	-0.696083	0.000649	0.176557	0.129165	0.096062	
1	0.281740	0.559013	-0.031850	1.246704	0.425624	0.309978	
1	-0.421397	-0.217669	-0.050822	0.280954	0.351586	0.076966	
1	1.281550	1.350208	1.261441	1.358958	0.082420	1.213408	
0	-0.538718	0.023254	-0.908788	0.349754	1.011774	0.143180	
1	1.195128	1.548746	1.094461	1.046439	0.055540	1.203398	
0	1.195128	1.548746	1.094461	1.046439	0.055540	1.203398	
1	1.195128	1.548746	1.094461	1.046439	0.055540	1.203398	
1	0.803274	2.611609	1.232231	0.099329	0.514600	3.550282	
0	1.464385	1.450281	1.424266	2.100745	0.326453	1.674519	
1	1.464385	1.450281	1.424266	2.100745	0.326453	1.674519	
0	-0.972685	-0.837028	-0.638648	-0.877904	0.179617	-0.755806	
0	-1.171948	-1.061488	-0.881511	-0.465652	0.312011	-0.699957	
1	0.767462	1.106469	1.330680	1.652242	3.147429	1.663393	
0	-0.283157	-0.113719	-0.620423	-0.632962	-0.676711	-0.375824	
1	1.502943	1.927168	1.708122	1.355106	0.461348	2.150761	
1	0.559565	0.992285	0.586778	0.040765	0.805210	1.314620	
0	1.264999	1.844541	1.517655	1.682476	0.856173	2.242194	
0	1.264999	1.844541	1.517655	1.682476	0.856173	2.242194	
1	-0.037757	0.267374	-0.031544	0.058047	0.367967	0.309547	
1	-0.037757	0.267374	-0.031544	0.058047	0.367967	0.309547	
1	3.559676	3.690012	3.948713	3.115510	3.809593	3.533468	
0	0.300716	0.695931	0.254523	0.419659	0.412521	0.656631	
0	0.300716	0.695931	0.254523	0.419659	0.412521	0.656631	
0	-1.325447	-1.743532	-0.948235	-1.150160	0.764223	-0.427930	
0	0.105810	-0.051933	0.658702	0.398509	0.060831	0.559679	
0	1.733969	1.506996	1.716928	1.013138	0.360435	1.831015	
1	3.470674	2.968755	3.668328	2.633231	1.473745	3.090037	
1	1.009018	1.052051	1.009354	0.831057	0.982728	1.845081	
0	2.165915	2.084982	1.632066	2.619248	2.330373	2.451305	
0	0.385445	-0.264529	0.499961	0.626232	0.267114	0.518796	
1	0.385445	-0.264529	0.499961	0.626232	0.267114	0.518796	
1	-0.256550	0.031232	-0.026108	-0.687808	0.327654	0.257231	
0	-0.639356	-0.967138	-1.306610	-0.236302	-0.136631	-1.129750	
0	-0.014400	1.190327	-0.128310	0.423580	0.713823	0.303300	
1	1.897178	1.466474	1.914839	1.953571	0.304619	2.164321	
0	3.190078	4.140346	3.437195	2.465694	0.689745	3.494556	
1	0.972564	1.702172	1.060389	1.200881	0.192126	1.281002	
1	0.972564	1.702172	1.060389	1.200881	0.192126	1.281002	
0	1.313414	1.369629	1.473599	1.536202	0.311271	1.236722	
1	2.341138	3.133967	2.781818	2.275666	0.354507	3.043875	
1	2.341138	3.133967	2.781818	2.275666	0.354507	3.043875	
1	1.518416	0.793718	1.877076	1.279362	1.155136	1.826392	
0	1.241866	1.108803	1.176672	1.342824	0.524629	1.373041	
0	0.710877	0.575058	0.713949	0.838031	-0.160012	0.349703	
1	0.230590	0.216324	0.426353	-0.098802	0.283804	0.562569	
0	-0.452175	-0.572489	-0.811780	0.487599	-0.224572	-0.761330	
0	1.170674	0.971738	1.242465	1.234233	0.062043	1.291168	
1	1.325575	0.731985	1.314074	1.105905	0.462713	1.324721	
0	1.325575	0.731985	1.314074	1.105905	0.462713	1.324721	
0	-0.031228	-0.396436	0.047556	0.137226	0.984070	0.399683	
0	2.455973	2.556191	2.554823	2.397473	0.791689	2.909767	
0	2.455973	2.556191	2.554823	2.397473	0.791689	2.909767	
1	1.322292	1.281970	1.268998	1.388647	0.231782	1.308455	
0	1.322292	1.281970	1.268998	1.388647	0.231782	1.308455	
0	-0.547722	-0.640904	-1.096497	0.029153	-0.119825	-0.947718	
0	-0.521877	-0.788629	-0.135829	-0.617767	-0.096023	-0.114890	
0	0.573958	0.951435	0.580610	0.812374	1.263926	1.296264	
1	0.822856	1.235673	0.928920	0.425247	0.804115	1.602371	
0	1.006432	1.875792	0.990948	0.391478	0.247481	1.730599	
0	1.333443	0.873142	1.755644	1.070224	0.658068	1.401105	
0	-0.060722	-0.135248	-0.095545	-0.694577	-0.014516	0.016803	
1	0.798279	1.018528	0.963356	1.317816	1.073958	1.577888	
1	-1.037766	-1.039956	-0.808170	-1.168906	0.405803	-0.610538	
0	-1.309292	-1.134231	-2.077519	-0.366767	0.829560	-1.229127	
0	0.740508	0.270716	0.978152	0.907063	0.222817	1.069190	
0	0.979504	1.391167	0.790415	0.856702	0.576177	1.360142	
1	0.394925	0.719626	0.568648	0.238348	0.367109	0.699074	
0	3.599041	3.135494	4.315718	3.851808	7.566383	3.332205	
1	-0.200535	-0.056382	-0.413426	0.337985	0.113913	-0.337641	
0	-0.223460	-0.026876	-1.116850	-0.127905	0.376204	-0.591842	
0	1.377128	2.861385	1.257313	1.375186	1.487337	0.844910	
0	-0.032255	-0.136736	0.071858	0.276246	0.570511	0.192209	
0	0.509226	0.881306	0.839729	0.669773	-0.501026	0.845284	
1	-0.087207	0.152609	-0.097729	0.396208	0.414313	0.326672	
1	1.127821	0.897389	1.133328	0.796020	-0.239841	1.006336	
1	1.857852	3.939161	3.343236	1.707184	1.129311	3.659061	
1	0.199259	2.093661	0.442197	0.001151	-0.289413	1.735153	
1	0.316367	2.774888	1.405422	-0.978822	-0.420971	1.924518	
1	0.463396	1.713701	1.112122	0.450836	0.359859	2.305107	
1	2.917789	3.494148	3.444973	3.288257	1.282496	4.364700	
1	0.634418	1.534610	1.223419	0.637962	-0.007954	1.208988	
0	0.634418	1.534610	1.223419	0.637962	-0.007954	1.208988	
1	0.584106	2.014565	1.353333	0.221704	0.080331	2.121725	
1	0.584106	2.014565	1.353333	0.221704	0.080331	2.121725	
0	0.313520	2.169805	1.019676	-0.169555	0.231797	1.751669	
1	0.167238	2.483522	1.126892	-0.197294	0.238469	1.949625	
1	0.141355	2.154020	0.908757	-0.409136	-0.205727	2.351022	
0	1.565118	3.156349	1.280033	1.038515	0.701421	3.187107	
0	1.565118	3.156349	1.280033	1.038515	0.701421	3.187107	
1	1.565118	3.156349	1.280033	1.038515	0.701421	3.187107	
1	-0.788523	0.040014	-0.342127	-0.133574	0.940529	0.952511	
1	-0.012562	-0.607453	0.338394	-0.267012	-0.080228	0.183558	
0	-0.233603	1.601121	0.414725	-0.216069	-0.121606	1.649655	
1	-0.054407	-0.060308	0.273650	-0.073390	0.024881	0.317724	
0	0.026192	0.756336	-0.028106	0.733474	0.430054	1.289365	
0	0.006622	-1.017519	1.005631	-0.588656	0.069252	1.118509	
1	1.100344	1.760335	1.339012	1.099438	0.054445	1.594712	
0	-0.825905	1.415199	0.291711	-1.108358	-0.046832	1.840124	
0	-0.825905	1.415199	0.291711	-1.108358	-0.046832	1.840124	
1	1.763945	1.918168	1.676424	1.751957	0.254517	2.251925	
1	-0.698702	0.658626	0.065572	-0.525075	-0.206353	0.482587	
0	0.279698	1.104116	1.229553	0.670168	0.494410	2.098743	
1	0.720487	1.456205	0.360451	1.016785	0.263066	1.070434	
1	0.269556	1.790363	1.269487	-0.246744	-0.138406	2.012386	
0	-0.079295	-1.495342	-0.342634	-0.276192	-0.937125	-1.398923	
0	-0.687143	-0.766827	-0.783181	-0.322118	-0.525406	-0.900896	
1	3.587771	4.392861	3.480761	3.053184	2.327259	3.901973	
1	0.289152	-0.347000	-0.218402	-0.533314	0.395380	-0.163242	
1	1.527258	1.687363	1.805858	0.501247	-0.234894	1.069999	
0	-0.306011	2.399874	0.857511	0.036041	0.436481	3.640556	
1	2.294795	2.783558	2.067887	1.639258	1.662107	2.584561	
1	-0.218607	1.633213	0.604083	0.375156	0.652356	3.238139	
0	0.977028	1.470559	1.126819	0.386501	-0.063805	1.591181	
1	1.556266	1.064046	1.200220	0.929301	0.260320	1.317219	
0	0.633272	1.616611	1.310662	-0.113572	-0.556943	1.168298	
1	0.605850	1.615762	0.891541	0.690404	0.139719	1.210345	
1	1.031609	1.294020	1.299960	0.501810	0.917836	1.703078	
1	-0.824765	-1.565821	-1.644235	-1.103837	0.014663	-1.840549	
1	-0.412811	-0.174877	0.191222	-0.547844	0.470754	1.749101	
0	2.211144	2.011116	2.068877	1.166789	-0.737794	1.267018	
1	0.510419	0.102185	1.321584	0.622562	-0.256950	0.935313	
1	-0.057825	2.184983	0.211939	-0.242497	0.008918	2.245132	
0	-0.028257	0.315213	0.163255	0.000673	0.190399	0.633499	
1	-0.204486	-0.718576	-0.624421	-0.705028	0.335904	-0.646606	
1	-0.204486	-0.718576	-0.624421	-0.705028	0.335904	-0.646606	
1	0.683399	0.188925	0.409210	0.222874	0.237980	0.596137	
0	0.792537	0.522189	0.874556	0.015909	0.361383	0.807383	
0	0.579828	1.630594	0.585105	0.451805	0.124945	1.533049	
1	0.664359	0.563371	0.772186	0.560348	0.175908	0.827126	
1	0.488068	1.229925	1.164184	0.724040	0.760907	2.285896	
1	1.515122	2.026151	1.090198	1.149677	0.142185	1.405575	
1	0.001726	0.212556	0.289920	0.385097	0.229985	0.856149	
1	0.627376	0.318877	1.016264	1.459505	0.726373	1.727644	
1	0.774495	0.446273	0.807969	0.226159	0.430113	0.784181	
0	0.064170	0.151864	0.374592	0.455829	0.099247	0.464387	
0	0.578885	0.188786	0.274011	0.250313	0.335799	0.139933	
1	-0.230620	-1.057653	0.016129	-0.662945	2.228366	0.029190	
1	-0.191097	-0.357080	0.150475	0.143840	0.366227	0.433924	
0	0.797575	1.134234	1.171539	0.267324	0.424342	1.600503	
1	1.434818	0.472723	1.168786	1.368368	0.397550	1.038987	
1	1.282761	1.437991	2.532934	1.269249	1.534957	3.196725	
1	0.044148	0.904717	-0.301155	-0.124185	-0.258381	0.652641	
0	0.302278	1.438220	0.873840	0.093456	-0.150296	1.877788	
1	-1.899348	-2.181435	-1.186424	-1.280772	-0.286632	-1.814632	
0	0.282539	2.881013	2.630559	0.107386	0.276241	4.438286	
1	0.007935	2.505780	0.694799	-0.391676	0.314564	2.397450	
1	-0.856540	0.186100	-0.382471	-0.905789	-0.296392	-0.615726	
0	1.265864	2.751743	2.137115	0.684988	1.806472	2.995732	
1	-0.234585	-0.229281	-0.810639	0.378266	0.717598	-0.548920	
1	0.256169	0.007361	-0.437985	0.226177	0.065093	-0.504092	
1	-0.859784	1.773423	2.591609	0.006415	0.709660	4.776163	
1	-0.037942	1.732885	0.897689	-0.407987	0.241731	1.770690	
1	-0.847185	2.876213	1.225710	-0.339516	0.648509	3.910653	
1	-0.847185	2.876213	1.225710	-0.339516	0.648509	3.910653	
1	-0.484184	0.772004	-0.045099	-0.498524	-0.651992	0.181501	
0	0.593595	-0.138629	2.471538	1.155492	4.015246	2.058596	
0	-0.583759	-0.618737	-1.075019	-1.042044	0.009007	-1.011880	
0	-0.583759	-0.618737	-1.075019	-1.042044	0.009007	-1.011880	
0	-0.067337	1.326311	0.870770	-0.328944	-0.736100	0.778657	
1	-1.029540	-0.465454	0.292155	-1.159189	0.259142	0.617394	
1	0.234182	0.844965	0.329161	-0.392188	-0.064851	0.579027	
1	-0.558153	-1.049970	-1.265827	0.051352	0.561725	-0.771576	
0	0.787912	0.795647	0.190248	0.933595	0.873210	0.481911	
1	0.238063	0.826627	0.583276	0.216842	-0.188268	0.694960	
1	-0.696358	-0.075900	-1.356150	0.175584	0.726065	0.968268	
0	0.584086	0.800290	-0.056619	0.621524	0.904003	0.722299	
0	-1.041345	-0.505722	-1.633101	-1.366242	-1.031137	-2.113179	
0	-1.041345	-0.505722	-1.633101	-1.366242	-1.031137	-2.113179	
1	0.032838	2.606200	1.899611	-0.054348	1.183988	4.105945	
1	0.371622	1.059431	0.655593	0.565303	0.431568	1.912317	
1	0.460761	1.497979	0.068544	0.262571	0.170520	1.541303	
1	0.118609	1.415701	0.248270	-0.070093	0.497289	2.340356	
1	-1.601474	5.783391	-0.833223	-1.037116	1.022031	6.169453	
0	1.643417	0.959983	3.283082	1.380971	3.273655	3.327107	
1	-0.991522	2.525435	0.561597	-0.152166	0.839893	3.775746	
0	-0.600928	0.698467	1.302254	-0.972809	0.320784	1.390816	
0	0.477111	-0.023557	1.337476	0.740792	1.057386	1.700244	
1	0.155596	0.102908	0.403848	-0.477325	-0.640383	0.030669	
1	0.633499	0.671987	0.698490	0.461296	-0.304054	0.510718	
0	1.800201	1.935450	1.856065	2.016763	0.342226	1.963549	
1	1.800201	1.935450	1.856065	2.016763	0.342226	1.963549	
0	1.778827	1.573089	1.899223	1.606503	0.605959	2.091458	
1	0.759193	0.632922	0.877450	0.668506	0.590164	1.149547	
1	1.032692	1.218412	0.593276	0.527394	-0.706258	0.193124	
0	1.479489	1.337771	1.590199	1.238334	0.404245	1.484299	
1	3.444050	4.423355	3.297240	2.975935	-0.065282	3.079649	
1	0.595474	1.170716	0.723187	0.240131	-0.464103	0.590521	
0	0.991763	1.180980	0.973691	0.024601	-0.134140	0.581598	
0	1.107008	1.203752	1.096032	0.766529	0.215396	1.123174	
1	0.183631	0.071550	0.384718	-0.103050	-0.324455	0.088028	
0	1.424977	1.333579	1.270293	1.121270	-0.450406	0.856093	
1	0.016338	0.086619	0.108029	-0.165595	0.094281	0.224927	
1	1.224577	1.327486	1.238934	0.348671	0.134439	1.492156	
0	-0.096039	-0.198031	-0.698312	-1.214790	0.391676	-0.882663	
1	-0.040844	-0.320405	-0.070616	-0.509364	-0.044975	0.127328	
0	1.597173	1.381825	1.055543	1.239793	0.243551	1.414317	
1	1.673429	2.168979	1.491868	1.295473	0.463752	2.031432	
0	-0.492422	-1.623014	-0.118651	-1.417363	0.072090	-0.521966	
1	0.161464	0.641256	0.275491	0.216646	0.283747	0.761868	
1	0.935454	0.590287	0.857344	1.276536	0.164320	0.967965	
1	0.206917	0.137587	0.148629	-0.487098	-0.711398	-0.763753	
1	2.124122	2.531008	2.032931	1.629201	0.299886	2.099482	
1	0.330285	0.358951	0.149077	0.412794	-0.292321	-0.106289	
1	1.737372	2.461608	1.706087	0.838607	-0.211045	1.332078	
1	0.061225	0.523109	-0.170978	0.273134	0.084812	0.116222	
1	-0.342927	-0.060027	-0.135193	0.401368	0.540657	0.411765	
1	0.852059	1.030548	1.134729	1.106537	0.396003	1.336515	
0	0.323937	0.608844	0.317405	0.798730	0.168888	0.463764	
1	0.189187	0.544040	0.392430	0.289669	-0.275694	0.199555	
1	0.188676	0.189520	0.195893	0.607839	-0.072643	0.406084	
1	1.171856	1.519404	1.030218	1.161786	0.034044	1.045686	
1	0.919716	1.264378	0.655645	0.941093	0.092587	0.586642	
1	0.402250	0.533545	0.535898	0.475680	0.536520	0.873705	
0	-0.127414	-0.107969	-0.212031	-0.235994	-0.343007	-0.449170	
0	0.398955	0.570031	0.593495	0.523328	0.027105	0.728593	
1	0.594151	0.074640	0.097135	0.581866	-0.480389	-0.627889	
1	1.130420	1.408338	1.151963	0.889065	0.198718	1.301914	
1	1.163330	1.205303	1.083033	1.171981	0.573099	1.166676	
0	1.083478	0.229621	0.645227	0.613225	-0.320460	0.134398	
0	1.083478	0.229621	0.645227	0.613225	-0.320460	0.134398	
0	1.043566	1.386845	0.850421	1.461650	0.408390	1.467449	
1	-0.179992	0.088535	-0.066876	0.061651	-0.063960	-0.293835	
1	0.482852	0.245528	0.030215	0.986811	0.019819	0.121744	
1	1.818552	1.745231	1.661492	1.102613	0.905578	1.123173	
1	1.010667	0.544580	0.769065	1.214861	0.188991	0.708753	
0	0.725975	1.149104	0.996362	0.716705	0.188699	1.221849	
0	0.589059	0.735779	0.782392	0.587201	0.245065	0.843250	
1	0.771334	1.268193	0.885596	0.817491	-0.205141	0.732760	
1	0.615235	0.489769	0.592679	0.118077	-0.252544	0.435873	
1	-0.263091	0.030064	-0.613097	0.025313	-0.075688	-0.800155	
0	1.035764	0.848536	1.008542	-0.352264	0.521148	0.415888	
1	1.557909	1.701447	1.434153	1.114270	0.724859	1.613976	
1	0.112438	-0.015105	0.332661	0.037713	-0.039453	0.007631	
1	0.866407	0.450129	0.633701	1.023687	0.262423	0.324815	
1	0.866407	0.450129	0.633701	1.023687	0.262423	0.324815	
1	0.866407	0.450129	0.633701	1.023687	0.262423	0.324815	
1	0.315958	1.290627	0.033127	0.589606	0.511074	0.895363	
0	0.041898	0.175265	-0.042671	-0.428187	-0.087291	0.574908	
1	0.432418	1.165195	0.332742	-0.004604	-0.244369	0.491410	
1	1.280696	1.659893	1.290359	1.048985	0.149115	1.447808	
0	1.854613	2.279217	2.001913	2.149287	0.622992	2.811038	
0	1.854613	2.279217	2.001913	2.149287	0.622992	2.811038	
0	0.785919	0.524900	0.948957	0.699509	-0.464297	0.505208	
1	1.161829	1.237642	0.892595	-0.196566	1.070930	0.541693	
1	1.161829	1.237642	0.892595	-0.196566	1.070930	0.541693	
1	0.842084	3.122055	0.498341	1.009089	1.109437	2.373760	
0	-0.083865	0.156466	-0.032034	-0.308125	0.271333	0.197489	
0	1.638345	2.796769	2.020640	1.323931	1.554976	2.366829	
0	-0.003508	0.577104	-0.206433	0.962472	0.703172	1.469581	
0	0.710203	1.410469	0.697699	0.669558	-1.116978	0.227136	
1	0.710203	1.410469	0.697699	0.669558	-1.116978	0.227136	
0	0.313092	0.589325	0.400212	0.365514	0.317081	1.093319	
0	0.503558	1.129431	0.535166	0.432136	0.602897	1.624813	
1	0.708063	1.068706	1.027049	0.607422	0.592878	1.724265	
1	0.354535	0.398367	0.276480	0.251883	-0.006082	0.843259	
0	0.445371	0.614015	0.510570	-0.030160	0.450921	0.910007	
0	1.537605	2.805809	1.526640	1.890623	1.364254	1.750552	
1	-0.517395	-0.426365	-0.717328	-0.086946	0.031393	-0.309859	
0	-0.180411	0.518296	-0.466834	-0.264732	0.835159	0.538646	
0	0.452415	0.746093	0.659703	0.837325	0.582736	1.608883	
0	0.353653	-0.270888	0.892894	-0.502396	-0.505618	0.325844	
1	-0.091595	-0.698074	0.110061	-0.588391	-0.168798	0.157134	
1	0.421673	0.741907	0.194754	0.128047	0.000557	0.433502	
0	0.465715	0.161950	0.495770	0.043300	-0.529925	-0.023600	
0	1.531504	2.431860	1.536625	1.010986	1.030610	1.631833	
0	0.855491	1.005103	1.140657	0.457796	0.378708	1.620922	
1	0.941650	0.866065	0.910870	0.304374	0.065271	0.909658	
0	-0.515099	-0.616123	-0.188159	-0.464900	0.892284	-0.061688	
0	0.567830	0.699703	0.406733	-0.884893	-0.629978	-0.210412	
1	-0.684073	0.617413	0.556254	-0.059356	0.166483	0.023082	
1	-0.264099	0.352781	-0.134946	-0.404677	1.354411	0.350591	
1	-1.070574	-0.875256	-0.910989	-1.014635	-0.148023	-0.850654	
1	-1.413880	-1.287990	-1.969565	-1.482766	-0.727797	-1.740768	
1	0.522806	1.044271	0.367002	0.070725	0.287983	0.970016	
1	1.271828	0.623871	1.156242	0.759509	-0.177394	0.439422	
1	1.271828	0.623871	1.156242	0.759509	-0.177394	0.439422	
1	-0.229445	0.547844	-0.626743	-0.091496	0.653178	-0.369000	
0	-0.474182	-0.249420	-0.384605	-0.127673	0.381080	0.026316	
0	-0.754232	-0.361001	-0.914638	-0.517517	1.685825	0.509605	
0	-1.103909	-0.988296	-0.732685	-0.443778	0.687246	0.318965	
0	-1.516531	-1.749161	-2.262030	-1.025667	-1.342289	-1.656800	
1	-1.614261	-1.448602	-1.931157	-0.516219	-0.047201	-1.223126	
1	2.174989	2.038070	1.809762	1.702457	1.568264	2.316429	
1	2.079038	3.161487	1.200149	3.195880	2.821363	2.722609	
1	1.538243	1.595726	0.421295	2.126466	0.986526	1.081242	
1	1.538243	1.595726	0.421295	2.126466	0.986526	1.081242	
1	0.480055	-0.498000	0.089895	0.421359	0.868148	0.224907	
0	-0.997918	-0.904472	-0.162452	-0.589484	0.976759	1.301407	
1	0.562431	0.941238	0.287935	0.689118	0.723261	1.033624	
0	0.562431	0.941238	0.287935	0.689118	0.723261	1.033624	
0	0.562431	0.941238	0.287935	0.689118	0.723261	1.033624	
1	2.178043	2.247338	1.364384	2.808574	0.360929	1.266696	
1	1.290785	1.474454	0.173971	1.871307	1.154483	1.185581	
1	1.290785	1.474454	0.173971	1.871307	1.154483	1.185581	
0	1.853222	2.637380	1.599562	2.066897	1.711680	1.554386	
1	0.822223	1.443712	0.764460	0.655867	0.076568	1.562413	
0	3.375119	3.833788	2.967765	2.991265	1.051490	2.468340	
1	3.375119	3.833788	2.967765	2.991265	1.051490	2.468340	
1	1.765419	1.771624	1.645667	0.893758	1.522132	1.402623	
1	2.132034	2.856578	1.775094	1.686186	1.288505	2.134803	
